user_id,context,restaurant_id,rating
user_435,Late Night Eats,264,3
user_435,Late Night Eats,320,4
user_435,Group Hang,5,4
user_435,Group Hang,210,5
user_435,Quick Lunch,129,2
user_435,Quick Lunch,331,4
user_435,Group Hang,5,4
user_435,Group Hang,210,4
user_435,Weekend Brunch,129,2
user_435,Weekend Brunch,331,5
user_435,Group Hang,39,5
user_435,Group Hang,244,4
user_435,Group Hang,292,4
user_435,Late Night Eats,129,3
user_435,Late Night Eats,331,5
user_436,Weekend Brunch,310,4
user_436,Date Night,310,4
user_436,Weekend Brunch,310,4
user_436,Quick Lunch,1,4
user_436,Quick Lunch,106,3
user_436,Quick Lunch,228,4
user_436,Late Night Eats,310,4
user_436,Late Night Eats,310,4
user_436,Late Night Eats,310,4
user_436,Weekend Brunch,310,4
user_436,Date Night,310,4
user_436,Late Night Eats,310,5
user_436,Weekend Brunch,310,4
user_436,Weekend Brunch,310,4
user_436,Late Night Eats,310,5
user_436,Date Night,310,5
user_436,Group Hang,263,4
user_438,Quick Lunch,124,5
user_438,Quick Lunch,249,4
user_438,Weekend Brunch,54,4
user_438,Weekend Brunch,174,4
user_438,Weekend Brunch,195,3
user_438,Date Night,124,5
user_438,Date Night,249,5
user_438,Group Hang,124,5
user_438,Group Hang,249,5
user_438,Late Night Eats,267,4
user_438,Late Night Eats,319,4
user_438,Quick Lunch,2,4
user_438,Quick Lunch,223,5
user_438,Quick Lunch,278,4
user_438,Group Hang,124,5
user_438,Group Hang,249,5
user_438,Quick Lunch,124,5
user_438,Quick Lunch,249,5
user_438,Group Hang,124,5
user_438,Group Hang,249,5
user_438,Weekend Brunch,124,5
user_438,Weekend Brunch,249,5
user_438,Late Night Eats,267,5
user_438,Late Night Eats,319,4
user_438,Late Night Eats,45,5
user_438,Late Night Eats,145,4
user_438,Late Night Eats,198,3
user_438,Date Night,267,5
user_438,Date Night,319,5
user_438,Date Night,54,4
user_438,Date Night,174,5
user_438,Date Night,195,3
user_438,Weekend Brunch,124,5
user_438,Weekend Brunch,249,5
user_439,Late Night Eats,119,5
user_439,Quick Lunch,119,5
user_439,Group Hang,119,4
user_439,Group Hang,35,3
user_439,Group Hang,279,4
user_439,Group Hang,332,5
user_439,Late Night Eats,226,5
user_439,Quick Lunch,119,4
user_439,Quick Lunch,35,4
user_439,Quick Lunch,279,5
user_439,Quick Lunch,332,5
user_439,Group Hang,119,4
user_439,Group Hang,70,3
user_439,Group Hang,180,4
user_439,Date Night,86,5
user_439,Late Night Eats,86,5
user_439,Weekend Brunch,86,5
user_439,Date Night,166,5
user_439,Date Night,172,5
user_439,Date Night,288,4
user_439,Weekend Brunch,16,5
user_439,Weekend Brunch,28,4
user_439,Weekend Brunch,165,5
user_439,Date Night,86,5
user_440,Quick Lunch,66,4
user_440,Quick Lunch,83,4
user_440,Quick Lunch,159,4
user_440,Quick Lunch,53,1
user_440,Quick Lunch,150,4
user_441,Quick Lunch,6,4
user_441,Quick Lunch,73,4
user_441,Date Night,82,4
user_441,Date Night,88,5
user_441,Date Night,155,5
user_441,Weekend Brunch,82,5
user_441,Weekend Brunch,88,5
user_441,Weekend Brunch,155,5
user_441,Late Night Eats,82,4
user_441,Late Night Eats,88,4
user_441,Late Night Eats,155,4
user_441,Late Night Eats,82,5
user_441,Late Night Eats,88,4
user_441,Late Night Eats,155,4
user_441,Date Night,82,5
user_441,Date Night,88,5
user_441,Date Night,155,5
user_441,Weekend Brunch,82,5
user_441,Weekend Brunch,88,4
user_441,Weekend Brunch,155,5
user_441,Date Night,82,5
user_441,Date Night,88,4
user_441,Date Night,155,5
user_441,Quick Lunch,6,5
user_441,Quick Lunch,73,4
user_441,Weekend Brunch,82,5
user_441,Weekend Brunch,88,5
user_441,Weekend Brunch,155,5
user_441,Weekend Brunch,82,5
user_441,Weekend Brunch,88,4
user_441,Weekend Brunch,155,5
user_441,Quick Lunch,6,4
user_441,Quick Lunch,73,4
user_441,Late Night Eats,6,4
user_441,Late Night Eats,73,3
user_441,Late Night Eats,6,4
user_441,Late Night Eats,73,2
user_441,Group Hang,6,4
user_441,Group Hang,73,4
user_442,Quick Lunch,15,5
user_442,Quick Lunch,259,4
user_442,Quick Lunch,219,5
user_442,Quick Lunch,323,4
user_442,Quick Lunch,22,4
user_442,Quick Lunch,93,4
user_442,Quick Lunch,301,4
user_442,Weekend Brunch,15,5
user_442,Weekend Brunch,259,5
user_442,Date Night,13,5
user_442,Date Night,204,5
user_442,Weekend Brunch,15,5
user_442,Weekend Brunch,259,5
user_442,Date Night,13,5
user_442,Date Night,204,5
user_442,Quick Lunch,219,4
user_442,Quick Lunch,323,5
user_442,Weekend Brunch,15,5
user_442,Weekend Brunch,259,5
user_442,Date Night,15,5
user_442,Date Night,259,5
user_442,Date Night,15,5
user_442,Date Night,259,5
user_442,Late Night Eats,13,4
user_442,Late Night Eats,204,5
user_442,Date Night,4,5
user_442,Date Night,118,5
user_442,Date Night,194,5
user_442,Group Hang,13,4
user_442,Group Hang,204,5
user_442,Quick Lunch,74,5
user_442,Quick Lunch,282,4
user_442,Quick Lunch,329,4
user_443,Quick Lunch,169,4
user_443,Quick Lunch,169,4
user_443,Date Night,264,4
user_443,Date Night,320,4
user_443,Weekend Brunch,39,5
user_443,Weekend Brunch,244,4
user_443,Weekend Brunch,292,4
user_443,Quick Lunch,264,4
user_443,Quick Lunch,320,4
user_443,Group Hang,114,5
user_443,Late Night Eats,264,3
user_443,Late Night Eats,320,3
user_443,Weekend Brunch,39,4
user_443,Weekend Brunch,244,3
user_443,Weekend Brunch,292,2
user_443,Date Night,114,5
user_443,Date Night,264,5
user_443,Date Night,320,4
user_443,Late Night Eats,39,4
user_443,Late Night Eats,244,5
user_443,Late Night Eats,292,4
user_443,Group Hang,114,5
user_443,Quick Lunch,129,4
user_443,Quick Lunch,331,5
user_443,Weekend Brunch,112,3
user_443,Weekend Brunch,208,4
user_443,Late Night Eats,129,4
user_443,Late Night Eats,331,4
user_444,Quick Lunch,67,4
user_444,Quick Lunch,317,3
user_444,Quick Lunch,330,4
user_444,Late Night Eats,67,4
user_444,Late Night Eats,317,4
user_444,Late Night Eats,330,3
user_444,Quick Lunch,140,4
user_444,Quick Lunch,149,4
user_444,Late Night Eats,67,4
user_444,Late Night Eats,317,3
user_444,Late Night Eats,330,5
user_444,Quick Lunch,67,3
user_444,Quick Lunch,317,4
user_444,Quick Lunch,330,4
user_444,Late Night Eats,67,4
user_444,Late Night Eats,317,5
user_444,Late Night Eats,330,4
user_444,Quick Lunch,140,4
user_444,Quick Lunch,149,4
user_444,Weekend Brunch,67,5
user_444,Weekend Brunch,317,5
user_444,Weekend Brunch,330,4
user_444,Late Night Eats,67,4
user_444,Late Night Eats,317,5
user_444,Late Night Eats,330,5
user_444,Quick Lunch,67,4
user_444,Quick Lunch,317,4
user_444,Quick Lunch,330,4
user_444,Late Night Eats,67,5
user_444,Late Night Eats,317,5
user_444,Late Night Eats,330,4
user_444,Weekend Brunch,67,4
user_444,Weekend Brunch,317,4
user_444,Weekend Brunch,330,5
user_444,Date Night,67,5
user_444,Date Night,317,4
user_444,Date Night,330,5
user_444,Date Night,67,4
user_444,Date Night,317,4
user_444,Date Night,330,4
user_444,Quick Lunch,67,5
user_444,Quick Lunch,317,5
user_444,Quick Lunch,330,3
user_445,Late Night Eats,205,3
user_445,Late Night Eats,232,4
user_445,Late Night Eats,268,4
user_445,Weekend Brunch,205,4
user_445,Weekend Brunch,232,3
user_445,Weekend Brunch,268,4
user_445,Quick Lunch,205,3
user_445,Quick Lunch,232,5
user_445,Quick Lunch,268,3
user_445,Group Hang,205,5
user_445,Group Hang,232,5
user_445,Group Hang,268,5
user_445,Weekend Brunch,152,5
user_445,Weekend Brunch,152,4
user_445,Date Night,205,5
user_445,Date Night,232,2
user_445,Date Night,268,5
user_445,Quick Lunch,205,5
user_445,Quick Lunch,232,3
user_445,Quick Lunch,268,4
user_445,Weekend Brunch,152,5
user_445,Late Night Eats,205,5
user_445,Late Night Eats,232,4
user_445,Late Night Eats,268,4
user_445,Group Hang,75,4
user_445,Group Hang,196,4
user_445,Group Hang,214,4
user_445,Late Night Eats,205,5
user_445,Late Night Eats,232,4
user_445,Late Night Eats,268,5
user_445,Late Night Eats,205,2
user_445,Late Night Eats,232,4
user_445,Late Night Eats,268,5
user_445,Quick Lunch,205,5
user_445,Quick Lunch,232,3
user_445,Quick Lunch,268,4
user_445,Late Night Eats,205,5
user_445,Late Night Eats,232,5
user_445,Late Night Eats,268,4
user_446,Group Hang,30,5
user_446,Group Hang,30,5
user_446,Group Hang,30,5
user_446,Group Hang,30,5
user_446,Group Hang,30,5
user_446,Quick Lunch,30,5
user_447,Weekend Brunch,114,4
user_447,Group Hang,5,4
user_447,Group Hang,210,5
user_447,Group Hang,264,3
user_447,Group Hang,320,5
user_447,Quick Lunch,169,3
user_447,Date Night,114,5
user_447,Date Night,264,4
user_447,Date Night,320,5
user_447,Quick Lunch,51,4
user_447,Quick Lunch,65,4
user_447,Quick Lunch,224,4
user_447,Group Hang,5,5
user_447,Group Hang,210,4
user_447,Late Night Eats,129,3
user_447,Late Night Eats,331,4
user_447,Date Night,264,3
user_447,Date Night,320,5
user_447,Group Hang,264,5
user_447,Group Hang,320,4
user_447,Weekend Brunch,114,5
user_447,Weekend Brunch,114,5
user_447,Group Hang,5,4
user_447,Group Hang,210,5
user_447,Group Hang,51,5
user_447,Group Hang,65,5
user_447,Group Hang,224,5
user_448,Date Night,185,4
user_448,Date Night,238,5
user_448,Date Night,6,5
user_448,Date Night,73,3
user_448,Quick Lunch,6,4
user_448,Quick Lunch,73,4
user_448,Late Night Eats,6,4
user_448,Late Night Eats,73,3
user_448,Weekend Brunch,82,5
user_448,Weekend Brunch,88,3
user_448,Weekend Brunch,155,2
user_448,Group Hang,185,4
user_448,Group Hang,238,4
user_448,Group Hang,6,4
user_448,Group Hang,73,3
user_448,Date Night,6,5
user_448,Date Night,73,3
user_448,Weekend Brunch,82,5
user_448,Weekend Brunch,88,4
user_448,Weekend Brunch,155,4
user_448,Late Night Eats,185,4
user_448,Late Night Eats,238,4
user_448,Late Night Eats,185,4
user_448,Late Night Eats,238,4
user_448,Late Night Eats,185,4
user_448,Late Night Eats,238,4
user_448,Weekend Brunch,185,4
user_448,Weekend Brunch,238,4
user_448,Group Hang,185,4
user_448,Group Hang,238,4
user_448,Late Night Eats,185,5
user_448,Late Night Eats,238,4
user_449,Group Hang,37,5
user_449,Group Hang,225,4
user_449,Group Hang,298,5
user_449,Quick Lunch,37,4
user_449,Quick Lunch,225,4
user_449,Quick Lunch,298,5
user_449,Quick Lunch,37,3
user_449,Quick Lunch,225,4
user_449,Quick Lunch,298,4
user_450,Group Hang,310,4
user_450,Late Night Eats,310,4
user_450,Quick Lunch,1,4
user_450,Quick Lunch,106,3
user_450,Quick Lunch,228,3
user_450,Weekend Brunch,310,5
user_450,Weekend Brunch,310,4
user_450,Date Night,310,2
user_450,Group Hang,310,4
user_450,Late Night Eats,310,4
user_450,Late Night Eats,310,4
user_450,Late Night Eats,310,4
user_450,Weekend Brunch,310,4
user_450,Weekend Brunch,310,4
user_450,Quick Lunch,310,3
user_450,Late Night Eats,310,3
user_450,Group Hang,310,4
user_451,Group Hang,19,5
user_451,Group Hang,227,5
user_451,Late Night Eats,163,5
user_451,Late Night Eats,314,3
user_451,Date Night,163,5
user_451,Date Night,314,4
user_451,Late Night Eats,163,5
user_451,Late Night Eats,314,2
user_451,Quick Lunch,19,5
user_451,Quick Lunch,227,5
user_451,Date Night,163,5
user_451,Date Night,314,4
user_451,Late Night Eats,163,5
user_451,Late Night Eats,314,3
user_451,Quick Lunch,69,4
user_451,Quick Lunch,80,4
user_451,Quick Lunch,153,5
user_451,Quick Lunch,19,5
user_451,Quick Lunch,227,5
user_451,Weekend Brunch,163,5
user_451,Weekend Brunch,314,4
user_451,Weekend Brunch,163,5
user_451,Weekend Brunch,314,3
user_451,Quick Lunch,109,4
user_451,Quick Lunch,287,4
user_451,Group Hang,109,4
user_451,Group Hang,287,4
user_451,Group Hang,19,5
user_451,Group Hang,227,5
user_451,Late Night Eats,163,5
user_451,Late Night Eats,314,4
user_452,Date Night,30,5
user_452,Weekend Brunch,30,4
user_452,Date Night,30,5
user_452,Date Night,30,5
user_452,Quick Lunch,110,4
user_452,Quick Lunch,291,3
user_452,Weekend Brunch,30,5
user_452,Date Night,30,4
user_452,Weekend Brunch,30,5
user_452,Group Hang,110,5
user_452,Group Hang,291,4
user_452,Group Hang,110,4
user_452,Group Hang,291,4
user_452,Date Night,30,5
user_452,Group Hang,110,4
user_452,Group Hang,291,4
user_452,Late Night Eats,30,4
user_452,Date Night,30,5
user_452,Late Night Eats,30,5
user_453,Weekend Brunch,92,5
user_453,Weekend Brunch,162,5
user_453,Weekend Brunch,236,5
user_453,Date Night,25,5
user_453,Date Night,103,4
user_453,Group Hang,25,5
user_453,Group Hang,103,4
user_453,Late Night Eats,25,5
user_453,Late Night Eats,103,4
user_453,Quick Lunch,58,4
user_453,Quick Lunch,138,4
user_453,Quick Lunch,256,5
user_453,Quick Lunch,58,5
user_453,Quick Lunch,138,4
user_453,Quick Lunch,256,5
user_453,Date Night,58,5
user_453,Date Night,138,4
user_453,Date Night,256,5
user_453,Group Hang,25,5
user_453,Group Hang,103,4
user_453,Group Hang,58,5
user_453,Group Hang,138,5
user_453,Group Hang,256,5
user_453,Late Night Eats,58,5
user_453,Late Night Eats,138,5
user_453,Late Night Eats,256,4
user_453,Weekend Brunch,25,5
user_453,Weekend Brunch,103,4
user_453,Quick Lunch,132,4
user_453,Group Hang,25,5
user_453,Group Hang,103,5
user_453,Date Night,58,5
user_453,Date Night,138,5
user_453,Date Night,256,4
user_453,Date Night,58,5
user_453,Date Night,138,4
user_453,Date Night,256,5
user_454,Date Night,310,4
user_454,Date Night,310,4
user_454,Weekend Brunch,310,4
user_454,Weekend Brunch,310,3
user_454,Group Hang,263,5
user_454,Late Night Eats,310,4
user_454,Late Night Eats,310,4
user_454,Date Night,310,4
user_454,Date Night,310,3
user_454,Late Night Eats,310,4
user_454,Quick Lunch,123,4
user_454,Quick Lunch,143,5
user_454,Weekend Brunch,310,5
user_454,Quick Lunch,1,4
user_454,Quick Lunch,106,2
user_454,Quick Lunch,228,4
user_454,Weekend Brunch,310,5
user_454,Weekend Brunch,310,5
user_455,Weekend Brunch,310,3
user_455,Date Night,310,5
user_455,Weekend Brunch,310,4
user_455,Date Night,310,4
user_455,Late Night Eats,310,5
user_455,Group Hang,40,5
user_455,Group Hang,184,5
user_455,Group Hang,299,4
user_455,Late Night Eats,310,4
user_455,Quick Lunch,123,4
user_455,Quick Lunch,143,4
user_455,Late Night Eats,310,4
user_455,Late Night Eats,310,4
user_455,Group Hang,263,4
user_455,Weekend Brunch,310,4
user_455,Weekend Brunch,310,5
user_455,Group Hang,40,5
user_455,Group Hang,184,5
user_455,Group Hang,299,5
user_455,Weekend Brunch,310,4
user_456,Date Night,70,3
user_456,Date Night,180,4
user_456,Date Night,70,4
user_456,Date Night,180,4
user_456,Quick Lunch,119,4
user_456,Late Night Eats,35,4
user_456,Late Night Eats,279,3
user_456,Late Night Eats,332,5
user_456,Group Hang,119,5
user_456,Quick Lunch,119,2
user_456,Late Night Eats,35,2
user_456,Late Night Eats,279,4
user_456,Late Night Eats,332,4
user_456,Weekend Brunch,70,3
user_456,Weekend Brunch,180,5
user_456,Date Night,119,4
user_456,Date Night,70,4
user_456,Date Night,180,4
user_456,Weekend Brunch,70,4
user_456,Weekend Brunch,180,4
user_456,Weekend Brunch,16,5
user_456,Weekend Brunch,28,4
user_456,Weekend Brunch,165,4
user_456,Date Night,70,4
user_456,Date Night,180,4
user_456,Group Hang,70,5
user_456,Group Hang,180,4
user_456,Quick Lunch,119,4
user_457,Group Hang,120,4
user_457,Weekend Brunch,120,4
user_457,Weekend Brunch,120,4
user_457,Quick Lunch,67,4
user_457,Quick Lunch,317,5
user_457,Quick Lunch,330,3
user_457,Late Night Eats,120,4
user_457,Group Hang,67,5
user_457,Group Hang,317,4
user_457,Group Hang,330,4
user_457,Late Night Eats,120,5
user_457,Late Night Eats,120,4
user_457,Late Night Eats,120,4
user_457,Quick Lunch,67,3
user_457,Quick Lunch,317,4
user_457,Quick Lunch,330,4
user_457,Date Night,120,4
user_457,Quick Lunch,67,4
user_457,Quick Lunch,317,5
user_457,Quick Lunch,330,3
user_457,Group Hang,120,4
user_457,Late Night Eats,120,4
user_457,Late Night Eats,120,3
user_458,Date Night,30,5
user_458,Date Night,30,5
user_458,Weekend Brunch,30,5
user_458,Quick Lunch,110,5
user_458,Quick Lunch,291,4
user_458,Date Night,30,5
user_458,Weekend Brunch,30,5
user_458,Weekend Brunch,30,5
user_458,Group Hang,110,5
user_458,Group Hang,291,4
user_458,Quick Lunch,110,5
user_458,Quick Lunch,291,4
user_458,Weekend Brunch,30,5
user_458,Quick Lunch,110,4
user_458,Quick Lunch,291,4
user_458,Date Night,30,5
user_458,Date Night,30,5
user_458,Quick Lunch,110,4
user_458,Quick Lunch,291,4
user_458,Late Night Eats,30,4
user_459,Late Night Eats,152,4
user_459,Group Hang,205,5
user_459,Group Hang,232,4
user_459,Group Hang,268,4
user_459,Weekend Brunch,152,5
user_459,Group Hang,205,4
user_459,Group Hang,232,5
user_459,Group Hang,268,5
user_459,Group Hang,205,5
user_459,Group Hang,232,4
user_459,Group Hang,268,4
user_459,Group Hang,205,4
user_459,Group Hang,232,4
user_459,Group Hang,268,5
user_459,Weekend Brunch,152,5
user_459,Date Night,152,5
user_459,Date Night,152,5
user_459,Group Hang,205,4
user_459,Group Hang,232,4
user_459,Group Hang,268,4
user_459,Quick Lunch,205,4
user_459,Quick Lunch,232,4
user_459,Quick Lunch,268,5
user_459,Quick Lunch,205,3
user_459,Quick Lunch,232,4
user_459,Quick Lunch,268,3
user_459,Weekend Brunch,152,5
user_459,Weekend Brunch,152,5
user_459,Quick Lunch,205,5
user_459,Quick Lunch,232,4
user_459,Quick Lunch,268,5
user_460,Date Night,67,5
user_460,Date Night,317,5
user_460,Date Night,330,5
user_460,Date Night,67,5
user_460,Date Night,317,4
user_460,Date Night,330,5
user_460,Weekend Brunch,120,4
user_460,Group Hang,67,5
user_460,Group Hang,317,5
user_460,Group Hang,330,3
user_460,Date Night,67,5
user_460,Date Night,317,4
user_460,Date Night,330,5
user_460,Weekend Brunch,120,4
user_460,Weekend Brunch,120,4
user_460,Quick Lunch,67,5
user_460,Quick Lunch,317,4
user_460,Quick Lunch,330,4
user_460,Group Hang,67,5
user_460,Group Hang,317,5
user_460,Group Hang,330,5
user_460,Quick Lunch,67,4
user_460,Quick Lunch,317,4
user_460,Quick Lunch,330,4
user_460,Quick Lunch,67,4
user_460,Quick Lunch,317,4
user_460,Quick Lunch,330,4
user_460,Weekend Brunch,120,5
user_460,Weekend Brunch,67,5
user_460,Weekend Brunch,317,4
user_460,Weekend Brunch,330,5
user_460,Quick Lunch,67,4
user_460,Quick Lunch,317,5
user_460,Quick Lunch,330,3
user_460,Date Night,67,5
user_460,Date Night,317,4
user_460,Date Night,330,5
user_461,Group Hang,11,5
user_461,Group Hang,202,5
user_461,Quick Lunch,8,4
user_461,Quick Lunch,18,4
user_461,Quick Lunch,187,4
user_461,Group Hang,8,4
user_461,Group Hang,18,5
user_461,Group Hang,187,5
user_461,Date Night,14,5
user_461,Date Night,96,5
user_461,Date Night,197,5
user_461,Quick Lunch,71,4
user_461,Quick Lunch,79,4
user_461,Quick Lunch,188,4
user_461,Group Hang,167,4
user_461,Group Hang,11,5
user_461,Group Hang,202,5
user_461,Group Hang,11,5
user_461,Group Hang,202,5
user_461,Weekend Brunch,11,4
user_461,Weekend Brunch,202,4
user_461,Quick Lunch,59,5
user_461,Quick Lunch,156,3
user_461,Quick Lunch,247,4
user_461,Group Hang,8,4
user_461,Group Hang,18,5
user_461,Group Hang,187,5
user_461,Weekend Brunch,11,3
user_461,Weekend Brunch,202,5
user_461,Group Hang,11,4
user_461,Group Hang,202,5
user_461,Weekend Brunch,11,4
user_461,Weekend Brunch,202,3
user_461,Group Hang,8,4
user_461,Group Hang,18,5
user_461,Group Hang,187,5
user_462,Date Night,66,4
user_462,Date Night,83,5
user_462,Date Night,159,4
user_462,Late Night Eats,53,3
user_462,Late Night Eats,150,5
user_462,Late Night Eats,53,3
user_462,Late Night Eats,150,4
user_462,Date Night,66,5
user_462,Date Night,83,4
user_462,Date Night,159,4
user_462,Date Night,53,3
user_462,Date Night,150,4
user_462,Group Hang,36,4
user_462,Group Hang,50,5
user_462,Group Hang,181,5
user_462,Late Night Eats,66,5
user_462,Late Night Eats,83,4
user_462,Late Night Eats,159,4
user_462,Date Night,53,2
user_462,Date Night,150,5
user_462,Late Night Eats,53,3
user_462,Late Night Eats,150,5
user_462,Late Night Eats,53,3
user_462,Late Night Eats,150,3
user_462,Late Night Eats,53,3
user_462,Late Night Eats,150,4
user_462,Quick Lunch,212,3
user_462,Quick Lunch,326,4
user_462,Group Hang,213,5
user_462,Group Hang,266,5
user_462,Late Night Eats,66,5
user_462,Late Night Eats,83,4
user_462,Late Night Eats,159,3
user_462,Date Night,53,4
user_462,Date Night,150,4
user_463,Date Night,120,4
user_463,Late Night Eats,67,4
user_463,Late Night Eats,317,4
user_463,Late Night Eats,330,4
user_463,Quick Lunch,140,3
user_463,Quick Lunch,149,3
user_463,Date Night,67,5
user_463,Date Night,317,4
user_463,Date Night,330,5
user_463,Group Hang,67,4
user_463,Group Hang,317,5
user_463,Group Hang,330,5
user_463,Late Night Eats,67,4
user_463,Late Night Eats,317,4
user_463,Late Night Eats,330,4
user_463,Date Night,120,4
user_463,Quick Lunch,313,4
user_463,Weekend Brunch,67,4
user_463,Weekend Brunch,317,5
user_463,Weekend Brunch,330,4
user_463,Late Night Eats,67,4
user_463,Late Night Eats,317,3
user_463,Late Night Eats,330,3
user_463,Weekend Brunch,67,4
user_463,Weekend Brunch,317,4
user_463,Weekend Brunch,330,4
user_463,Late Night Eats,67,5
user_463,Late Night Eats,317,4
user_463,Late Night Eats,330,4
user_463,Date Night,120,5
user_463,Group Hang,67,5
user_463,Group Hang,317,4
user_463,Group Hang,330,4
user_463,Group Hang,67,5
user_463,Group Hang,317,5
user_463,Group Hang,330,5
user_464,Quick Lunch,115,4
user_464,Quick Lunch,193,4
user_464,Quick Lunch,230,4
user_464,Date Night,10,5
user_464,Date Night,276,4
user_464,Weekend Brunch,95,5
user_464,Weekend Brunch,133,4
user_464,Late Night Eats,325,5
user_464,Late Night Eats,95,4
user_464,Late Night Eats,133,3
user_464,Weekend Brunch,95,5
user_464,Weekend Brunch,133,3
user_464,Weekend Brunch,10,5
user_464,Weekend Brunch,276,4
user_464,Quick Lunch,115,4
user_464,Quick Lunch,193,4
user_464,Quick Lunch,230,4
user_464,Late Night Eats,325,5
user_464,Weekend Brunch,95,5
user_464,Weekend Brunch,133,4
user_464,Weekend Brunch,10,5
user_464,Weekend Brunch,276,5
user_464,Quick Lunch,325,4
user_464,Quick Lunch,325,4
user_464,Weekend Brunch,10,5
user_464,Weekend Brunch,276,4
user_464,Quick Lunch,115,4
user_464,Quick Lunch,193,4
user_464,Quick Lunch,230,4
user_465,Weekend Brunch,100,5
user_465,Weekend Brunch,201,5
user_465,Quick Lunch,54,4
user_465,Quick Lunch,174,4
user_465,Quick Lunch,195,5
user_465,Weekend Brunch,137,5
user_465,Weekend Brunch,200,5
user_465,Weekend Brunch,237,5
user_465,Quick Lunch,54,3
user_465,Quick Lunch,174,3
user_465,Quick Lunch,195,3
user_465,Quick Lunch,42,4
user_465,Quick Lunch,85,4
user_465,Quick Lunch,170,4
user_465,Late Night Eats,42,5
user_465,Late Night Eats,85,4
user_465,Late Night Eats,170,5
user_465,Date Night,173,5
user_465,Weekend Brunch,100,5
user_465,Weekend Brunch,201,5
user_465,Group Hang,62,5
user_465,Group Hang,175,4
user_465,Group Hang,199,4
user_465,Group Hang,42,4
user_465,Group Hang,85,3
user_465,Group Hang,170,5
user_465,Late Night Eats,77,2
user_465,Late Night Eats,81,3
user_465,Late Night Eats,333,4
user_465,Date Night,77,3
user_465,Date Night,81,5
user_465,Date Night,333,5
user_465,Late Night Eats,42,5
user_465,Late Night Eats,85,4
user_465,Late Night Eats,170,5
user_465,Weekend Brunch,100,5
user_465,Weekend Brunch,201,5
user_465,Date Night,62,5
user_465,Date Night,175,4
user_465,Date Night,199,4
user_466,Date Night,37,4
user_466,Date Night,225,4
user_466,Date Night,298,5
user_466,Weekend Brunch,37,4
user_466,Weekend Brunch,225,5
user_466,Weekend Brunch,298,5
user_466,Quick Lunch,37,4
user_466,Quick Lunch,225,4
user_466,Quick Lunch,298,4
user_466,Weekend Brunch,37,5
user_466,Weekend Brunch,225,3
user_466,Weekend Brunch,298,4
user_466,Late Night Eats,37,4
user_466,Late Night Eats,225,4
user_466,Late Night Eats,298,5
user_466,Late Night Eats,37,4
user_466,Late Night Eats,225,4
user_466,Late Night Eats,298,5
user_466,Late Night Eats,37,5
user_466,Late Night Eats,225,4
user_466,Late Night Eats,298,5
user_466,Quick Lunch,37,4
user_466,Quick Lunch,225,4
user_466,Quick Lunch,298,5
user_466,Late Night Eats,37,5
user_466,Late Night Eats,225,4
user_466,Late Night Eats,298,4
user_466,Weekend Brunch,37,5
user_466,Weekend Brunch,225,4
user_466,Weekend Brunch,298,5
user_466,Date Night,37,5
user_466,Date Night,225,4
user_466,Date Night,298,5
user_466,Group Hang,37,5
user_466,Group Hang,225,4
user_466,Group Hang,298,5
user_467,Date Night,267,5
user_467,Date Night,319,5
user_467,Quick Lunch,267,5
user_467,Quick Lunch,319,4
user_467,Late Night Eats,2,4
user_467,Late Night Eats,223,4
user_467,Late Night Eats,278,5
user_467,Date Night,267,5
user_467,Date Night,319,5
user_467,Date Night,124,5
user_467,Date Night,249,5
user_467,Weekend Brunch,23,4
user_467,Weekend Brunch,157,4
user_467,Weekend Brunch,189,4
user_467,Date Night,124,5
user_467,Date Night,249,5
user_467,Quick Lunch,267,5
user_467,Quick Lunch,319,5
user_467,Group Hang,124,5
user_467,Group Hang,249,5
user_467,Weekend Brunch,23,5
user_467,Weekend Brunch,157,5
user_467,Weekend Brunch,189,4
user_467,Date Night,267,5
user_467,Date Night,319,5
user_467,Weekend Brunch,137,5
user_467,Weekend Brunch,200,5
user_467,Weekend Brunch,237,5
user_467,Weekend Brunch,23,5
user_467,Weekend Brunch,157,5
user_467,Weekend Brunch,189,5
user_467,Late Night Eats,54,5
user_467,Late Night Eats,174,3
user_467,Late Night Eats,195,5
user_467,Late Night Eats,267,5
user_467,Late Night Eats,319,3
user_468,Group Hang,66,5
user_468,Group Hang,83,3
user_468,Group Hang,159,4
user_468,Quick Lunch,53,4
user_468,Quick Lunch,150,2
user_468,Date Night,53,4
user_468,Date Night,150,5
user_468,Quick Lunch,213,4
user_468,Quick Lunch,266,5
user_468,Quick Lunch,212,4
user_468,Quick Lunch,326,3
user_468,Quick Lunch,53,4
user_468,Quick Lunch,150,5
user_468,Weekend Brunch,66,5
user_468,Weekend Brunch,83,5
user_468,Weekend Brunch,159,4
user_468,Group Hang,53,2
user_468,Group Hang,150,4
user_468,Group Hang,66,4
user_468,Group Hang,83,4
user_468,Group Hang,159,5
user_468,Quick Lunch,212,4
user_468,Quick Lunch,326,4
user_468,Weekend Brunch,53,4
user_468,Weekend Brunch,150,4
user_468,Group Hang,66,5
user_468,Group Hang,83,5
user_468,Group Hang,159,3
user_468,Group Hang,66,5
user_468,Group Hang,83,4
user_468,Group Hang,159,3
user_469,Weekend Brunch,263,5
user_469,Quick Lunch,252,4
user_469,Quick Lunch,161,4
user_469,Quick Lunch,305,4
user_469,Group Hang,161,5
